unidade;setor_centro_custo;ano;mes;obito_hospitalar;obito_institucional
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2021;8;1;1
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2021;9;1;1
HIJPII;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2021;12;1;1
HIJPII;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;2021;1;1;1
HIJPII;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;2021;5;1;1
HIJPII;UNIDADE INTERNAÇÃO - DOENÇAS INFECTO-CONTAGIOSAS E PARASITÁRIAS;2021;7;1;1
HIJPII;UTI;2021;1;2;2
HIJPII;UTI;2021;2;3;3
HIJPII;UTI;2021;5;4;3
HIJPII;UTI;2021;6;5;3
HIJPII;UTI;2021;7;3;2
HIJPII;UTI;2021;8;3;2
HIJPII;UTI;2021;9;2;2
HIJPII;UTI;2021;10;2;2
HIJPII;UTI;2021;11;5;5
HIJPII;UTI;2021;12;1;1
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2021;3;4;3
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2021;4;4;4
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2021;5;1;1
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2021;6;1;1
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2021;7;1;1
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2021;9;2;2
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2021;10;2;1
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2021;11;1;1
HJK;UNIDADE DE URGENCIA - CLINICA MEDICA;2021;12;4;2
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;1;3;3
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;2;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;3;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;8;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;10;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;2;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;3;3;2
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;4;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;6;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;7;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;8;4;4
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;9;4;4
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;10;5;4
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;11;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;12;5;5
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2021;1;4;4
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2021;3;6;6
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2021;5;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2021;6;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2021;7;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2021;9;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2021;11;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA PNEUMOLOGICA;2021;12;6;6
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2021;5;1;1
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2021;6;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2021;10;4;4
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2021;11;2;2
HJK;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA;2021;12;2;2
HJK;UTI - ADULTO COVID-19 (CTI 03);2021;4;3;3
HJK;UTI - ADULTO COVID-19 (CTI 03);2021;5;2;2
HJK;UTI - ADULTO COVID-19 (CTI 03);2021;7;1;1
HJK;UTI - ADULTO COVID-19 (CTI 03);2021;10;1;1
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2021;1;2;2
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2021;2;3;1
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2021;3;3;2
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2021;5;1;1
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2021;7;2;2
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2021;8;2;1
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2021;10;2;1
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2021;11;1;1
HJK;UTI - NEONATAL E PEDIATRICO UTIN E UCIN;2021;12;1;1
HJK;UTI COVID-19;2021;1;26;26
HJK;UTI COVID-19;2021;2;30;30
HJK;UTI COVID-19;2021;3;41;40
HJK;UTI COVID-19;2021;4;45;41
HJK;UTI COVID-19;2021;5;26;25
HJK;UTI COVID-19;2021;6;36;35
HJK;UTI COVID-19;2021;7;17;15
HJK;UTI COVID-19;2021;8;16;15
HJK;UTI COVID-19;2021;9;10;10
HJK;UTI COVID-19;2021;10;14;14
HJK;UTI COVID-19;2021;11;11;11
HJK;UTI COVID-19;2021;12;16;16
HJK;UTI CTI;2021;1;9;9
HJK;UTI CTI;2021;2;11;10
HJK;UTI CTI;2021;3;18;16
HJK;UTI CTI;2021;4;11;11
HJK;UTI CTI;2021;5;6;6
HJK;UTI CTI;2021;6;7;7
HJK;UTI CTI;2021;7;9;9
HJK;UTI CTI;2021;8;5;5
HJK;UTI CTI;2021;9;10;9
HJK;UTI CTI;2021;10;5;5
HJK;UTI CTI;2021;11;6;6
HJK;UTI CTI;2021;12;8;8
HJXXIII;PRONTO SOCORRO;2021;1;5;1
HJXXIII;PRONTO SOCORRO;2021;2;8;4
HJXXIII;PRONTO SOCORRO;2021;3;15;3
HJXXIII;PRONTO SOCORRO;2021;4;32;18
HJXXIII;PRONTO SOCORRO;2021;5;24;10
HJXXIII;PRONTO SOCORRO;2021;6;28;14
HJXXIII;PRONTO SOCORRO;2021;7;21;11
HJXXIII;PRONTO SOCORRO;2021;8;11;2
HJXXIII;PRONTO SOCORRO;2021;9;20;8
HJXXIII;PRONTO SOCORRO;2021;10;16;3
HJXXIII;PRONTO SOCORRO;2021;11;17;10
HJXXIII;PRONTO SOCORRO;2021;12;14;3
HJXXIII;PRONTO SOCORRO SALA 08 - EMERG. CLINICAS;2021;1;2;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;6;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;7;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;8;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA GERAL 4º ANDAR;2021;10;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;4;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;5;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;7;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;9;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CIRURGIA PLÁSTICA 7º ANDAR;2021;11;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;1;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;2;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;3;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;4;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;5;6;6
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;6;5;5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;7;7;7
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;8;5;5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;9;5;5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;10;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;11;4;4
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA CUIDADOS PROGRESSIVOS 3º ANDAR;2021;12;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2021;1;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2021;2;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2021;3;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2021;5;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2021;6;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2021;7;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2021;9;5;5
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2021;10;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2021;11;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA MÉDICA 6º ANDAR;2021;12;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2021;1;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2021;2;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2021;3;1;1
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2021;5;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2021;6;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2021;7;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2021;8;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2021;9;3;3
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2021;11;2;2
HJXXIII;UNIDADE INTERNAÇÃO - CLINICA NEUROLOGICA 5º ANDAR;2021;12;2;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2021;1;2;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2021;2;1;1
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2021;3;1;1
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2021;4;3;3
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2021;5;4;4
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2021;6;2;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2021;7;2;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2021;8;2;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2021;9;2;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS GRAVES 9º ANDAR;2021;11;2;2
HJXXIII;UNIDADE INTERNAÇÃO - QUEIMADOS MÉDIOS - 8º ANDAR;2021;4;1;1
HJXXIII;UTI;2021;1;25;21
HJXXIII;UTI;2021;2;21;21
HJXXIII;UTI;2021;3;28;27
HJXXIII;UTI;2021;4;38;36
HJXXIII;UTI;2021;5;33;32
HJXXIII;UTI;2021;6;15;14
HJXXIII;UTI;2021;7;18;18
HJXXIII;UTI;2021;8;18;15
HJXXIII;UTI;2021;9;24;21
HJXXIII;UTI;2021;10;20;16
HJXXIII;UTI;2021;11;17;15
HJXXIII;UTI;2021;12;23;21
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2021;2;1;1
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2021;3;3;2
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2021;4;2;2
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2021;6;4;4
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2021;7;3;2
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2021;8;3;1
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2021;9;1;1
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2021;10;2;2
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2021;11;1;1
HJXXIII;UTI -  PEDIATRICO 2º ANDAR;2021;12;2;1
HRAD;OBSERVAÇÃO;2021;1;10;5
HRAD;OBSERVAÇÃO;2021;2;9;5
HRAD;OBSERVAÇÃO;2021;3;9;5
HRAD;OBSERVAÇÃO;2021;4;8;5
HRAD;OBSERVAÇÃO;2021;5;10;7
HRAD;OBSERVAÇÃO;2021;6;14;11
HRAD;OBSERVAÇÃO;2021;7;12;7
HRAD;OBSERVAÇÃO;2021;8;8;4
HRAD;OBSERVAÇÃO;2021;9;9;5
HRAD;OBSERVAÇÃO;2021;10;4;3
HRAD;OBSERVAÇÃO;2021;11;11;4
HRAD;OBSERVAÇÃO;2021;12;10;5
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;2;1;1
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;3;1;1
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;4;1;1
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;5;2;2
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;8;2;2
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;10;1;1
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;11;1;1
HRAD;UNIDADE INTERNAÇÃO - CIRURGIA GERAL;2021;12;2;2
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;1;13;13
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;2;7;7
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;3;5;5
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;4;4;4
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;5;5;5
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;6;5;5
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;7;10;9
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;8;4;4
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;9;11;11
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;10;6;6
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;11;7;7
HRAD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;12;7;7
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2021;2;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2021;3;1;1
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2021;8;2;2
HRAD;UNIDADE INTERNAÇÃO - CLINICA ORTOPÉDICA;2021;12;1;1
HRAD;UTI;2021;1;21;21
HRAD;UTI;2021;2;37;34
HRAD;UTI;2021;3;35;33
HRAD;UTI;2021;4;33;30
HRAD;UTI;2021;5;21;20
HRAD;UTI;2021;6;22;22
HRAD;UTI;2021;7;23;21
HRAD;UTI;2021;8;17;16
HRAD;UTI;2021;9;20;18
HRAD;UTI;2021;10;12;12
HRAD;UTI;2021;11;9;9
HRAD;UTI;2021;12;9;8
HRAD;UTI - NEONATAL;2021;1;2;2
HRAD;UTI - NEONATAL;2021;2;2;2
HRAD;UTI - NEONATAL;2021;3;3;2
HRAD;UTI - NEONATAL;2021;8;1;1
HRAD;UTI - NEONATAL;2021;10;1;1
HRAD;UTI - NEONATAL;2021;11;1;1
HRAD;UTI - NEONATAL;2021;12;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;4;2;2
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;5;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;6;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;7;4;4
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;9;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;10;3;3
HRBJA;UNIDADE INTERNAÇÃO - CLINICA CIRURGICA;2021;11;1;1
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;1;11;11
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;2;6;6
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;3;7;6
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;4;11;9
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;5;11;11
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;6;7;7
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;7;7;7
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;8;11;11
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;9;14;14
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;10;9;9
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;11;14;13
HRBJA;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2021;12;11;11
HRBJA;UTI;2021;1;6;6
HRBJA;UTI;2021;2;6;6
HRBJA;UTI;2021;3;5;5
HRBJA;UTI;2021;4;11;11
HRBJA;UTI;2021;5;3;3
HRBJA;UTI - ADULTO;2021;5;1;1
HRBJA;UTI - ADULTO;2021;6;9;9
HRBJA;UTI - ADULTO;2021;7;6;6
HRBJA;UTI - ADULTO;2021;8;6;6
HRBJA;UTI - ADULTO;2021;9;4;4
HRBJA;UTI - ADULTO;2021;10;10;9
HRBJA;UTI - ADULTO;2021;11;9;9
HRBJA;UTI - ADULTO;2021;12;8;8
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;7;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;9;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2021;11;2;2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;2;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;3;2;2
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;4;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2021;12;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA MÉDICA MASCULINA;2021;7;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA PEDIÁTRICA;2021;9;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2021;1;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2021;2;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2021;3;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2021;4;2;2
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2021;5;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2021;6;1;1
HRJP;UNIDADE INTERNAÇÃO - CLINICA TISIOLÓGICA ALA C;2021;12;4;4
HRJP;UTI;2021;1;18;17
HRJP;UTI;2021;2;16;16
HRJP;UTI;2021;3;12;12
HRJP;UTI;2021;4;12;11
HRJP;UTI;2021;5;7;7
HRJP;UTI;2021;6;8;8
HRJP;UTI;2021;7;9;9
HRJP;UTI - ADULTO;2021;7;2;2
HRJP;UTI - ADULTO;2021;8;8;7
HRJP;UTI - ADULTO;2021;9;10;10
HRJP;UTI - ADULTO;2021;10;5;5
HRJP;UTI - ADULTO;2021;11;5;4
HRJP;UTI - ADULTO;2021;12;3;3
HRJP;UTI - NEONATAL;2021;1;2;2
HRJP;UTI - NEONATAL;2021;2;2;2
HRJP;UTI - NEONATAL;2021;3;1;1
HRJP;UTI - NEONATAL;2021;6;2;1
HRJP;UTI - NEONATAL;2021;7;1;1
HRJP;UTI - NEONATAL;2021;8;1;1
HRJP;UTI - NEONATAL;2021;10;1;1
HRJP;UTI - NEONATAL;2021;11;2;2
HRJP;UTI - NEONATAL;2021;12;3;3
HRJP;UTI PEDIATRICA;2021;1;2;2
HRJP;UTI PEDIATRICA;2021;2;2;1
HRJP;UTI PEDIATRICA;2021;4;1;1
HRJP;UTI PEDIATRICA;2021;5;1;1
HRJP;UTI PEDIATRICA;2021;10;1;1
HRJP;UTI PEDIATRICA;2021;11;1;1
MOV;UNIDADE INTERNAÇÃO - ALTO RISCO OBSTETRICO;2021;9;1;1
MOV;UTI;2021;1;1;1
MOV;UTI;2021;3;1;1
MOV;UTI;2021;4;2;2
MOV;UTI;2021;5;2;2
MOV;UTI;2021;6;3;3
MOV;UTI;2021;8;1;1
MOV;UTI;2021;11;1;1
MOV;UTI - NEONATAL;2021;7;7;7
MOV;UTI - NEONATAL;2021;8;3;3
MOV;UTI - NEONATAL;2021;9;2;2
MOV;UTI - NEONATAL;2021;10;1;1
MOV;UTI - NEONATAL;2021;11;5;5
MOV;UTI - NEONATAL;2021;12;2;2
MOV;UTI - NEONATAL E PEDIATRICO;2021;2;3;1
MOV;UTI - NEONATAL E PEDIATRICO;2021;3;1;1
MOV;UTI - NEONATAL E PEDIATRICO;2021;5;1;1
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;10;1;1
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;11;1;1
CSPD;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;12;2;2
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;1;1;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;2;1;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;3;3;3
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;4;2;2
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;6;3;3
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;7;2;2
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;8;1;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;9;2;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;10;2;2
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;11;1;1
CSPD;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;12;1;1
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;1;1;1
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;3;1;1
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;4;1;1
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;5;1;1
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;7;3;3
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;8;1;1
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;9;3;2
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;10;3;3
CSSFA;UNIDADE DE INTERNACAO CCI Cuidados Continuados Integ;2022;12;2;2
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;4;1;1
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;5;1;1
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;6;1;1
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;7;1;1
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;8;1;1
CSSFE;UNIDADE INTERNAÇÃO - CLINICA MÉDICA;2022;9;1;1
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;6;1;1
CSSI;UNIDADE DE CUIDADOS CONTINUADOS INTEGRADOS;2022;10;2;2
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;1;1;1
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;7;1;1
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA A;2022;10;2;2
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;1;2;2
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;3;2;2
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;5;1;1
CSSI;UNIDADE INTERNAÇÃO - CLINICA MÉDICA ALA B;2022;6;1;1
CSSI;UNIDADE INTERNAÇÃO - CLÍNICA MÉDICA FEMININA;2022;2;1;1
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;2;5;4
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;3;3;2
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;4;4;3
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;5;3;3
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;6;2;2
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;7;3;3
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;8;2;2
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;9;1;1
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;10;1;1
CSSI;UNIDADE URGENCIA/EMERGENCIA;2022;12;1;1
